atlanta,boston,chicago,cleveland,dallas,denver,detroit,la,miami,minneapolis,nyc,phoenix,portland,sf,seattle,tampa,dc,date,cpi,crimes_reported,crimes_cleared,patents,population,unemployment,case_shiller,dow,nasdaq,sp,label
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,01-12,249.322,52993,0,1076,8346.715,9.2,162.105842411893,186.97517861558399,12539.947,2740.532,1299.24725
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02-12,250.285,52993,0,1035,8350.839333333333,9.4,161.131943376038,187.157785568571,12879.899250000002,2926.01525,1351.10875
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03-12,251.887,52993,0,1362,8354.963666666667,8.9,160.52914041013798,188.576503980813,13073.19409090909,3033.8706818181818,1388.265909090909
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04-12,252.349,52993,0,1017,8359.088,8.3,160.992491558923,189.396609442876,13030.11425,3035.9625,1386.6815000000001
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05-12,252.652,52993,0,1212,8363.212333333333,8.5,161.722181983822,189.91152821720502,12738.392272727273,2902.7172727272728,1343.195
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06-12,252.406,52993,0,1084,8367.336666666666,8.8,162.563073823017,190.155676599878,12533.190476190473,2849.797857142857,1322.3116666666665
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,07-12,252.016,52993,0,1054,8371.461,9.1,162.596735527629,191.00754270753998,12810.490000000002,2919.7861904761903,1359.3626190476189
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08-12,253.472,52993,0,1082,8375.585333333334,8.8,162.95063688883602,192.164073971568,13132.203043478261,3031.0426086956527,1402.8634782608692
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,09-12,254.554,52993,0,1041,8379.709666666668,8.2,163.35049552543998,193.54713680496002,13409.048421052632,3135.786578947369,1442.5221052631578
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10-12,254.277,52993,0,926,8383.834,8.2,163.115733248673,194.424349201106,13388.199047619048,3065.375952380952,1438.5226190476192
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11-12,254.285,52993,0,926,8387.958333333334,8.0,162.498547031674,195.209251856046,12896.907142857142,2941.119523809524,1394.3788095238097
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12-12,253.555,52993,0,1091,8392.082666666667,8.3,162.705397289866,195.652838428788,13141.749749999999,3002.63525,1422.0445000000004
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,01-13,254.807,52384,32563,1102,8396.207,9.1,162.794749274505,196.412588700393,13597.24023809524,3124.319285714286,1478.6826190476193
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02-13,256.234,52384,32563,1021,8399.345333333335,8.8,163.7700758048,197.493143602203,13962.227105263159,3170.0278947368415,1511.8755263157893
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03-13,256.589,52384,32563,1447,8402.483666666667,8.1,163.264193364669,197.831208885673,14405.15675,3233.5284999999994,1549.46725
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04-13,255.967,52384,32563,1061,8405.622,7.5,164.813583563593,197.520065578115,14669.971363636363,3249.897954545454,1570.0609090909093
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05-13,256.27,52384,32563,1068,8408.760333333334,7.7,166.02031433700301,197.84284856787,15165.237272727274,3437.4375,1638.8022727272728
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06-13,256.911,52384,32563,1113,8411.898666666668,8.0,167.084648990298,198.246910959631,15041.55025,3418.7387500000004,1619.6004999999998
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,07-13,257.326,52384,32563,1090,8415.037,8.0,167.917626133242,198.390675689165,15376.763181818184,3557.743181818182,1667.2590909090911
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08-13,257.659,52384,32563,1112,8418.175333333333,7.8,168.944502164189,198.958312428186,15210.797954545456,3639.599318181819,1671.0681818181815
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,09-13,258.504,52384,32563,1097,8421.313666666667,7.5,170.355397277661,199.578785650921,15262.410750000001,3729.6160000000004,1686.279
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10-13,257.069,52384,32563,1201,8424.452000000001,7.5,171.398255665767,200.110930259874,15280.309130434782,3845.9126086956517,1718.4804347826084
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11-13,257.377,52384,32563,1071,8427.590333333334,7.0,172.49414384958,200.56331054448998,15857.479499999998,3955.8287499999997,1782.5312499999995
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12-13,257.284,52384,32563,1121,8430.728666666666,6.7,172.822331458493,200.914106714823,16084.92857142857,4075.7111904761905,1807.1016666666665
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,01-14,259.596,50564,32130,1107,8433.867,7.4,173.54898227043998,201.176504976772,16265.594523809523,4155.571428571429,1824.0271428571427
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02-14,259.019,50564,32130,1072,8436.307833333334,7.5,173.54994644862597,201.112544442171,15941.462894736844,4195.909736842104,1815.0284210526315
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03-14,259.971,50564,32130,1338,8438.748666666666,7.0,173.427296346195,200.75843626437901,16305.731904761904,4282.935476190477,1863.529285714286
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04-14,259.985,50564,32130,1183,8441.1895,6.0,173.31340202839402,200.85126880725102,16396.920000000002,4125.177380952383,1864.3897619047618
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05-14,261.225,50564,32130,1097,8443.630333333333,6.1,173.48266714216498,201.107665869962,16564.183333333334,4132.698095238096,1888.892619047619
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06-14,261.35,50564,32130,1218,8446.071166666667,6.2,174.182072924957,201.108816320941,16840.53214285714,4328.366666666667,1946.1111904761904
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,07-14,261.498,50564,32130,1130,8448.511999999999,6.4,174.69883548819197,200.89058090218003,16994.3075,4435.631136363635,1973.855227272727
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08-14,261.075,50564,32130,1088,8450.952833333333,6.2,174.879176945088,201.296995490211,16762.904047619046,4462.225476190475,1960.1035714285715
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,09-14,261.074,50564,32130,1177,8453.393666666667,5.7,174.864697490813,201.63419332623698,17098.5280952381,4552.436428571429,1993.8083333333338
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10-14,260.5,50564,32130,1149,8455.834499999999,5.6,174.786778365467,202.08715880285303,16694.00934782609,4401.620869565218,1936.3417391304351
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11-14,259.382,50564,32130,1059,8458.275333333333,5.7,174.657702293255,202.11958261836898,17637.387368421056,4684.643421052632,2043.4315789473687
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12-14,258.08,50564,32130,1118,8460.716166666665,5.5,175.558000478176,202.60440538930803,17754.975454545453,4733.963409090909,2054.497272727273
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,01-15,258.376,50088,31700,1013,8463.157,6.3,176.137378092563,202.862051856263,17558.55625,4678.870999999999,2029.7857500000002
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02-15,259.24,50088,31700,1051,8463.640083333332,6.2,176.773854015389,203.906513242959,17920.065789473687,4846.411578947368,2079.4052631578948
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03-15,259.647,50088,31700,1222,8464.123166666666,5.6,176.67991617182702,204.494789546522,17939.142272727277,4938.267272727273,2080.758863636364
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04-15,259.959,50088,31700,1090,8464.606249999999,5.2,177.643067042836,204.856468508722,17968.85761904762,4984.926190476192,2094.445476190476
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05-15,261.066,50088,31700,1076,8465.089333333333,5.3,178.226178592042,204.755071036283,18120.80425,5028.3965,2111.5215
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06-15,261.512,50088,31700,1209,8465.572416666666,5.2,178.67285292198798,204.97483881410702,17936.547727272726,5075.378863636363,2100.339090909091
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,07-15,261.199,50088,31700,1247,8466.055499999999,5.4,178.867335435173,205.66605665183602,17795.322272727273,5084.210227272727,2093.566590909091
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08-15,261.347,50088,31700,1045,8466.538583333333,5.1,179.151222383528,208.594498498944,17088.17428571428,4937.388571428572,2042.897142857143
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,09-15,261.887,50088,31700,1077,8467.021666666666,4.7,179.37867354861402,211.89172672596803,16346.566190476191,4751.441666666666,1945.8333333333333
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10-15,261.515,50088,31700,1175,8467.50475,4.7,179.656011867008,215.773714500389,17152.092727272728,4871.535909090909,2021.3761363636368
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11-15,261.009,50088,31700,1020,8467.987833333333,4.7,180.331121679981,220.08105337787003,17721.21425,5080.183500000001,2080.44625
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12-15,259.941,50088,31700,870,8468.470916666667,4.7,180.450157453196,223.38359867573996,17549.882499999996,5044.084318181819,2055.0429545454544
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,01-16,260.342,49124,31656,1015,8468.954,5.2,180.47222844448999,226.622928495858,16332.123421052633,4617.361842105263,1921.6184210526317
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02-16,260.875,49124,31656,1084,8466.349083333333,5.3,180.563693488967,228.823111767551,16300.157000000001,4462.882250000001,1904.61175
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03-16,261.508,49124,31656,1247,8463.744166666667,5.1,181.250019183073,231.94504426532,17274.267954545452,4746.914318181819,2018.7834090909091
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04-16,262.619,49124,31656,1102,8461.13925,4.6,182.038855837528,235.116700714093,17841.613095238095,4892.067619047619,2075.3045238095233
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05-16,263.312,49124,31656,1076,8458.534333333333,4.4,182.212788782728,238.598086564553,17692.783095238097,4784.285476190477,2064.8228571428576
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06-16,263.877,49124,31656,1195,8455.929416666666,4.8,182.831824858458,241.524607270977,17750.813863636362,4854.631818181819,2083.6804545454547
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,07-16,263.722,49124,31656,1009,8453.324499999999,5.1,183.335543185493,243.85732979545898,18330.150499999996,5019.79425,2147.2742500000004
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08-16,264.16,49124,31656,1118,8450.719583333334,5.1,183.759151435226,245.48092456973203,18496.733695652172,5216.339782608695,2177.5473913043475
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,09-16,264.602,49124,31656,1095,8448.114666666666,4.9,183.83299910631,246.748384949941,18268.466428571428,5251.438095238095,2157.632380952381
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10-16,264.738,49124,31656,1023,8445.50975,4.9,183.77603071878002,248.221058149453,18192.38071428572,5261.105714285714,2144.6028571428574
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11-16,265.203,49124,31656,1036,8442.904833333334,4.5,185.014722675357,250.49608199204,18675.98880952381,5258.700714285714,2163.412857142857
